ArrivalDateYear,ArrivalDateDayOfMonth,ArrivalDateWeekNumber,ArrivalDateMonth,Owner,AssignedRoomType,Company,Country,CountryName,CustomerType,DepositType,DistributionChannel,AirBnBType,MarketSegment,Meal,Mealgroup,ReservationStatus,ReservationStatusDate,ReservedRoomType,AmountPaid,Adults,Babies,Children,BookingChanges,DaysInWL,IsCanceled,IsRepeatedGuest,LeadTime,PreviousBookingsNC,PreviousCancellations,RequiredCarParkingSpaces,StaysWeekNights,StaysWeekendNights,Special Requests,Reviews
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,09/11/24,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,4
2015,24,39,September,12,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,02/12/22,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,5
2015,24,39,September,12,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,19/01/23,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,1
2015,24,39,September,12,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,28/01/23,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,5
2015,24,39,September,12,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,26/05/21,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,4
2015,24,39,September,12,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/02/20,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,1
2015,24,39,September,12,A,,SRB,Serbia,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,02/07/20,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,2
2015,29,40,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,05/07/22,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,2
2015,29,40,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,11/04/22,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,4
2015,29,40,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,10/11/23,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,3
2015,29,40,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,22/07/23,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,2
2015,29,40,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/08/21,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,3
2015,29,40,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,18/06/23,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,5
2015,29,40,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,29/12/24,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,4
2015,29,40,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,17/12/21,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,2
2015,29,40,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,17/07/21,A,65,2,0,0,0,0,0,0,68,0,0,0,2,0,0,2
2015,17,38,September,3,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/09/20,A,35,2,0,0,1,0,0,0,162,0,0,0,3,0,0,4
2015,17,38,September,3,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,19/05/24,A,70,2,0,0,2,0,0,0,162,0,0,0,3,0,0,5
2015,14,38,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,27/05/23,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,2
2015,14,38,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/10/21,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,4
2015,14,38,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,02/03/24,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,1
2015,14,38,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,11/08/21,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,1
2015,14,38,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,05/02/20,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,1
2015,14,38,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,13/01/20,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,5
2015,14,38,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,14/05/20,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,4
2015,14,38,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,25/02/24,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,3
2015,14,38,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,11/01/22,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,1
2015,14,38,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,22/03/21,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,5
2015,14,38,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,08/09/21,A,90,2,0,0,0,0,0,0,135,0,0,0,2,1,0,2
2015,14,38,September,4,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,27/01/23,A,76.7,2,0,0,0,0,0,0,256,0,0,0,2,1,0,2
2015,14,38,September,4,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,28/11/20,A,76.7,2,0,0,0,0,0,0,256,0,0,0,2,1,0,2
2015,14,38,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,29/04/24,A,90,2,0,0,0,0,0,0,1,0,0,0,2,1,0,1
2015,14,38,September,4,A,,SWE,Sweden,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,10/06/22,A,76.7,2,0,0,0,0,0,0,256,0,0,0,2,1,0,5
2015,14,38,September,4,A,,SWE,Sweden,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/09/24,A,76.7,2,0,0,0,0,0,0,256,0,0,0,2,1,0,5
2015,14,38,September,4,A,,SWE,Sweden,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/02/22,A,76.7,2,0,0,0,0,0,0,256,0,0,0,2,1,0,1
2015,14,38,September,4,A,,SWE,Sweden,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,30/09/20,A,76.7,2,0,0,0,0,0,0,256,0,0,0,2,1,0,1
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,14/03/20,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,3
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,10/05/22,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,5
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,24/01/22,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,3
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,10/09/21,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,1
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,22/07/23,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,5
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,20/11/23,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,5
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,10/10/20,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,1
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,28/02/24,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,5
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,09/03/22,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,3
2015,20,39,September,6,A,,CHN,China,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,07/01/20,A,90,2,0,0,0,0,0,0,141,0,0,0,0,1,0,3
2015,21,39,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,12/08/23,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,2
2015,21,39,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,06/12/22,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,1
2015,21,39,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,13/04/20,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,5
2015,21,39,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,13/06/20,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,3
2015,21,39,September,20,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,13/01/24,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,1
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,12/01/23,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,5
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,01/02/21,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,4
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,11/12/21,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,5
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,26/10/23,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,1
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,14/07/23,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,5
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,03/10/24,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,4
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,26/11/20,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,4
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,10/03/23,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,1
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,05/10/24,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,3
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,26/04/22,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,5
2015,21,39,September,20,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,20/01/20,A,65,2,0,0,0,0,0,0,60,0,0,0,1,1,0,5
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,26/06/22,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,3
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,09/11/24,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,5
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,07/02/23,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,5
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,21/01/22,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,2
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,05/04/21,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,1
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,16/03/20,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,5
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,16/05/21,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,5
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,19/03/23,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,4
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,29/04/22,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,2
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,20/03/24,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,3
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,09/07/24,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,4
2015,25,39,September,6,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,10/08/21,A,102,2,0,0,0,0,0,0,192,0,0,0,3,2,0,5
2015,11,33,August,,K,49,PRT,Portugal,Transient-Party,No Deposit,Direct,Prime Location,Online TA,BB,Breakfast,Check-Out,01/03/20,A,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,2
2015,5,32,August,,D,,DEU,Germany,Transient-Party,No Deposit,Direct,Prime Location,Direct,BB,Breakfast,Check-Out,05/03/24,A,105,3,0,0,0,0,0,0,1,0,0,0,2,0,2,3
2015,27,53,December,14,A,,FRA,France,Transient-Party,No Deposit,Direct,Prime Location,Direct,BB,Breakfast,Check-Out,16/05/23,A,105,2,0,0,0,0,0,0,14,0,0,0,2,2,2,2
2015,5,32,August,14,D,,IRL,Ireland,Transient-Party,No Deposit,Direct,Prime Location,Direct,BB,Breakfast,Check-Out,02/06/22,B,76.5,2,0,0,2,0,0,0,135,0,0,0,3,0,3,1
2015,20,39,September,,A,,PRT,Portugal,Transient-Party,No Deposit,Direct,Prime Location,Direct,BB,Breakfast,Check-Out,31/12/22,A,133,2,0,0,0,0,0,0,2,0,0,1,2,2,1,2
2015,20,39,September,,A,,PRT,Portugal,Transient-Party,No Deposit,Direct,Prime Location,Direct,BB,Breakfast,Check-Out,19/09/24,A,133,2,0,0,0,0,0,0,2,0,0,1,2,2,2,5
2015,5,32,August,14,E,,IRL,Ireland,Transient-Party,No Deposit,Direct,Prime Location,Direct,BB,Breakfast,Check-Out,09/10/23,B,76.5,2,0,1,2,0,0,0,135,0,0,0,3,0,2,2
2015,16,34,August,,B,,PRT,Portugal,Transient-Party,No Deposit,Direct,Prime Location,Direct,BB,Breakfast,Check-Out,15/12/21,B,6,0,0,2,1,0,0,0,3,0,0,0,0,2,1,2
2015,10,33,August,,B,,PRT,Portugal,Transient-Party,No Deposit,Direct,Prime Location,Direct,BB,Breakfast,Check-Out,03/11/20,B,9,0,0,3,1,0,0,0,1,0,0,0,1,1,0,2
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,04/08/24,A,0,1,0,0,0,0,0,0,34,0,0,0,2,0,0,2
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,10/05/23,A,0,1,0,0,0,0,0,0,34,0,0,0,2,0,0,3
2015,7,32,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,23/10/23,A,0,1,0,0,0,0,0,0,36,0,0,0,2,0,0,5
2015,7,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,07/07/24,A,0,1,0,0,0,0,0,0,36,0,0,0,2,0,0,3
2015,12,33,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,02/11/23,A,0,1,0,0,0,0,0,0,41,0,0,0,2,0,0,3
2015,12,33,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,12/11/21,A,0,1,0,0,0,0,0,0,41,0,0,0,2,0,0,1
2015,25,35,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,07/10/23,A,0,1,0,0,0,0,0,0,50,0,0,0,4,0,0,5
2015,25,35,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,28/10/21,A,0,1,0,0,0,0,0,0,50,0,0,0,4,0,0,2
2015,25,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,19/11/20,A,60,1,0,0,0,0,0,0,4,0,0,0,4,0,0,2
2015,26,35,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,08/06/20,A,0,1,0,0,0,0,0,0,55,0,0,0,2,0,0,4
2015,26,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,11/09/20,A,0,1,0,0,0,0,0,0,55,0,0,0,2,0,0,3
2015,25,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,02/04/22,A,60,1,0,0,1,0,0,0,50,0,0,0,4,0,0,2
2015,26,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,02/06/24,A,60,1,0,0,1,0,0,0,55,0,0,0,2,0,0,5
2015,26,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,26/02/21,A,60,1,0,0,1,0,0,0,55,0,0,0,2,0,0,3
2015,26,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,25/06/23,A,60,1,0,0,1,0,0,0,55,0,0,0,2,0,0,5
2015,26,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,09/05/24,A,60,1,0,0,1,0,0,0,55,0,0,0,2,0,0,4
2015,3,32,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,04/06/23,A,0,1,0,0,0,0,0,0,28,0,0,0,3,1,0,5
2015,3,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,04/05/21,A,60,1,0,0,0,0,0,0,3,0,0,0,3,1,0,4
2015,3,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,29/04/22,A,0,1,0,0,0,0,0,0,28,0,0,0,3,1,0,5
2015,10,33,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,21/07/23,A,0,1,0,0,0,0,0,0,39,0,0,0,1,1,0,2
2015,10,33,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,05/07/20,A,0,1,0,0,0,0,0,0,39,0,0,0,1,1,0,5
2015,17,34,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,12/03/24,A,60,1,0,0,0,0,0,0,46,0,0,0,1,1,0,2
2015,17,34,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,28/07/22,A,60,1,0,0,0,0,0,0,46,0,0,0,1,1,0,5
2015,24,35,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,05/03/24,A,0,1,0,0,0,0,0,0,53,0,0,0,1,1,0,3
2015,24,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,16/08/23,A,0,1,0,0,0,0,0,0,53,0,0,0,1,1,0,2
2015,17,34,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,01/02/23,A,60,1,0,0,1,0,0,0,46,0,0,0,1,1,0,5
2015,17,34,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,04/11/22,A,60,1,0,0,1,0,0,0,46,0,0,0,1,1,0,3
2015,24,35,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,17/08/22,A,60,1,0,0,1,0,0,0,53,0,0,0,1,1,0,3
2015,24,35,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,03/05/23,A,60,1,0,0,1,0,0,0,53,0,0,0,1,1,0,4
2015,8,32,August,1,A,,PRT,Portugal,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,22/12/22,A,0,1,0,0,0,0,0,0,16,0,0,0,2,2,0,1
2015,8,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,07/09/21,A,0,1,0,0,0,0,0,0,16,0,0,0,2,2,0,3
2015,15,33,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,06/01/24,A,60,1,0,0,0,0,0,0,40,0,0,0,2,2,0,4
2015,8,32,August,1,A,,POL,Poland,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,04/06/22,A,60,1,0,0,1,0,0,0,16,0,0,0,2,2,0,4
2015,8,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,04/04/22,A,60,1,0,0,1,0,0,0,16,0,0,0,2,2,0,2
2015,15,33,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,21/10/20,A,60,1,0,0,1,0,0,0,40,0,0,0,2,2,0,2
2015,15,33,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,25/01/21,A,60,1,0,0,1,0,0,0,40,0,0,0,2,2,0,3
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,14/04/24,A,62,2,0,0,0,0,0,0,34,0,0,0,2,0,0,5
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,27/08/23,A,62,2,0,0,0,0,0,0,34,0,0,0,2,0,0,3
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,01/09/23,A,62,2,0,0,0,0,0,0,34,0,0,0,2,0,0,3
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,27/12/20,A,62,2,0,0,0,0,0,0,34,0,0,0,2,0,0,1
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,09/04/23,A,62,2,0,0,0,0,0,0,34,0,0,0,2,0,0,3
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,17/07/22,A,62,2,0,0,0,0,0,0,34,0,0,0,2,0,0,2
2015,5,32,August,1,A,,ESP,Spain,Transient-Party,No Deposit,TA/TO,Prime Location,Groups,BB,Breakfast,Check-Out,14/09/24,A,62,2,0,0,0,0,0,0,34,0,0,0,2,0,0,1
